Timestamp,Station,District,Freeway,StationLength,Samples,PctObserved,TotalFlow,AvgOccupancy,AvgSpeed,Lane1Samples,Lane1Flow,Lane1AvgOcc,Lane1AvgSpeed,Lane1Observed,Lane2Samples,Lane2Flow,Lane2AvgOcc,Lane2AvgSpeed,Lane2Observed,Lane3Samples,Lane3Flow,Lane3AvgOcc,Lane3AvgSpeed,Lane3Observed,Lane4Samples,Lane4Flow,Lane4AvgOcc,Lane4AvgSpeed,Lane4Observed,Lane5Samples,Lane5Flow,Lane5AvgOcc,Lane5AvgSpeed,Lane5Observed,Lane6Samples,Lane6Flow,Lane6AvgOcc,Lane6AvgSpeed,Lane6Observed,Lane7Samples,Lane7Flow,Lane7AvgOcc,Lane7AvgSpeed,Lane7Observed,Lane8Samples,Lane8Flow,Lane8AvgOcc,Lane8AvgSpeed,Lane8Observed
2025-01-01 00:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.082944832944833,96.67832167832168,29.095765345765347,0.011412626262626263,66.75639083139083,9.476246105919003,9.401090342679128,0.007863473520249221,70.32864096573209,0.9648407148407149,9.537086684539767,17.889186773905273,0.01534396782841823,66.01724754244862,0.8451825951825952,9.635922330097088,17.294498381877023,0.015204288025889969,62.52556634304207,0.23543123543123542,9.916666666666666,4.416666666666667,0.004033333333333333,62.800000000000004,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 01:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.232905982905983,96.6006216006216,24.93783993783994,0.009762781662781663,66.86843434343434,9.550428348909657,8.046339563862928,0.006731327881619937,70.35278426791278,0.9642579642579643,9.612377122430741,15.40638963360143,0.01317535746201966,66.15049151027702,0.8442113442113443,9.68042071197411,14.602750809061488,0.012721197411003237,62.68810679611651,0.23465423465423466,9.833333333333334,3.8333333333333335,0.0034583333333333337,62.75,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 02:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.225912975912976,96.5034965034965,16.544483294483296,0.0063773310023310026,66.90573038073039,9.557827102803738,5.137655763239875,0.004344859813084113,70.38049065420562,0.9627039627039627,9.612153708668455,10.400134048257373,0.008900089365504914,66.21458891867739,0.8438228438228438,9.620550161812298,9.877022653721683,0.008602750809061487,62.74886731391586,0.2331002331002331,9.916666666666666,2.0833333333333335,0.0019666666666666665,62.73333333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 03:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.13791763791764,96.73659673659674,10.452214452214452,0.0041366550116550115,66.86524864024864,9.508566978193146,3.1911993769470404,0.002758703271028037,70.39351635514018,0.965034965034965,9.563449508489724,6.739276139410188,0.005818744414655942,66.23250670241288,0.8461538461538461,9.635922330097088,5.855987055016182,0.005112944983818771,62.74166666666667,0.23543123543123542,9.833333333333334,1.25,0.0011583333333333335,62.75833333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 04:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.31798756798757,96.73659673659674,9.480963480963482,0.0038183372183372183,66.84628982128983,9.58917445482866,2.9633956386292835,0.002555841121495327,70.39016744548287,0.965034965034965,9.651697944593387,6.2048704200178735,0.005372274352100089,66.21659964253799,0.8461538461538461,9.729773462783172,4.688511326860842,0.00407378640776699,62.75477346278317,0.23543123543123542,10.0,1.6666666666666667,0.0015166666666666668,62.791666666666664,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 05:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.278554778554778,96.71717171717172,14.561577311577311,0.0057403651903651905,67.06344211344211,9.57126168224299,5.205607476635514,0.004224007009345795,70.42279984423676,0.965034965034965,9.630920464700626,9.118185880250223,0.007698815907059875,66.2329982126899,0.8457653457653458,9.716019417475728,5.990291262135922,0.005154045307443365,62.771116504854376,0.23543123543123542,9.916666666666666,0.8333333333333334,0.0007666666666666667,62.74166666666667,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 06:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.292929292929294,96.70745920745921,24.343045843045843,0.00959493006993007,67.08113830613831,9.57301401869159,9.22429906542056,0.0073899727414330225,70.38746105919003,0.9648407148407149,9.639633601429848,14.509830205540661,0.012201161751563896,66.14993297587131,0.8457653457653458,9.73705501618123,10.496763754045308,0.009012135922330097,62.731957928802586,0.23543123543123542,9.916666666666666,1.8333333333333333,0.0016166666666666666,62.833333333333336,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 07:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.29895104895105,96.65889665889667,32.97902097902098,0.012865928515928516,67.08580031080031,9.576908099688474,12.166666666666666,0.00963393691588785,70.40700934579439,0.9648407148407149,9.637176050044683,19.86952636282395,0.016445889186773907,66.19506255585344,0.8447940947940948,9.754045307443366,14.812297734627832,0.012581796116504854,62.72006472491909,0.23543123543123542,10.0,3.6666666666666665,0.0032666666666666664,62.76666666666667,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 08:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.062354312354312,96.58119658119658,47.93939393939394,0.018725135975135976,66.99592074592074,9.46183800623053,18.47566199376947,0.014674766355140189,70.28452102803737,0.9642579642579643,9.525022341376228,28.201966041108133,0.023381680071492404,66.01083556747096,0.8438228438228438,9.653721682847896,20.722491909385113,0.017620388349514564,62.62977346278317,0.23543123543123542,9.916666666666666,4.666666666666667,0.0042,62.78333333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 09:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.2503885003885,96.53263403263404,68.990675990676,0.026827972027972026,66.90448717948718,9.551401869158878,28.27102803738318,0.022505003894080996,70.02821261682243,0.9634809634809635,9.614387846291331,39.20375335120644,0.03251271224307418,65.80645665773012,0.8436285936285937,9.741100323624595,27.860032362459545,0.023643042071197412,62.582038834951454,0.23543123543123542,9.916666666666666,4.416666666666667,0.0039499999999999995,62.73333333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 10:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.22261072261072,96.513209013209,98.25058275058275,0.038468434343434346,66.51303418803418,9.54186137071651,43.63317757009346,0.03499571651090343,69.47223520249221,0.9628982128982129,9.598748882931188,52.631143878462915,0.04410587578194817,65.1777256478999,0.8438228438228438,9.720873786407767,37.24595469255664,0.031917071197411,62.20008090614887,0.23543123543123542,10.0,6.75,0.006108333333333334,62.71666666666667,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 11:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.193084693084693,96.48407148407148,125.79623154623155,0.04941800699300699,65.97229992229992,9.525506230529595,58.865070093457945,0.04751610202492212,68.81569314641744,0.9627039627039627,9.581322609472744,64.26161751563896,0.05436970509383378,64.43181411974977,0.8434343434343434,9.728964401294498,46.54045307443366,0.04047734627831715,61.67686084142395,0.23543123543123542,10.0,9.083333333333334,0.008141666666666667,62.71666666666667,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 12:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.165306915306914,96.31895881895882,138.57070707070707,0.054812626262626264,65.58964646464646,9.504478193146417,66.09813084112149,0.053649493769470404,68.36470015576323,0.960955710955711,9.582216264521895,69.39320822162645,0.058902658623771226,64.13324396782842,0.8434343434343434,9.69822006472492,51.092233009708735,0.04450266990291262,61.528074433656954,0.23543123543123542,9.916666666666666,10.666666666666666,0.009708333333333334,62.75833333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 13:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.1509324009324,96.02758352758353,145.4695027195027,0.05793690753690754,65.26163558663559,9.485591900311526,70.6386292834891,0.05763093847352025,68.0032320872274,0.9578477078477079,9.577971403038427,71.72252010723861,0.06126624218051833,63.75292672028596,0.8438228438228438,9.731391585760518,52.512135922330096,0.04583268608414239,61.41399676375404,0.23543123543123542,10.0,11.833333333333334,0.011025,62.574999999999996,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 14:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.11111111111111,95.91103341103342,149.81254856254856,0.06025328282828283,64.9038073038073,9.47468847352025,73.33897975077882,0.060377706386292834,67.54966900311526,0.9568764568764568,9.551385165326185,73.15728328865058,0.06274294012511171,63.53087578194817,0.8424630924630925,9.707119741100323,54.172330097087375,0.047529611650485436,61.22208737864078,0.23543123543123542,10.0,13.083333333333334,0.012258333333333335,62.50833333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 15:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.166472416472416,95.99203574203574,146.13325563325563,0.05885864413364413,65.01571484071485,9.496495327102803,71.01285046728972,0.05844567757009346,67.74768302180685,0.9576534576534577,9.587131367292224,71.88806970509384,0.061754356568364616,63.6019436997319,0.8432400932400932,9.717637540453074,53.1205501618123,0.046574919093851135,61.35663430420712,0.23543123543123542,10.0,12.0,0.011025,62.61666666666667,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 16:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.006604506604507,95.998445998446,135.21756021756022,0.054061557886557886,65.5182400932401,9.41452492211838,65.34228971962617,0.05362093068535826,68.30165498442368,0.9578477078477079,9.514075067024129,66.56546023235032,0.057127278820375334,63.97274352100089,0.8432400932400932,9.657766990291263,50.47734627831715,0.044344093851132686,61.47135922330098,0.23543123543123542,9.916666666666666,13.75,0.012666666666666666,62.59166666666667,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 17:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.16822066822067,96.01787101787102,125.4504662004662,0.051655905205905205,65.30219502719503,9.490459501557632,60.19197819314642,0.051032379283489096,68.16532320872274,0.9578477078477079,9.597855227882038,62.03686327077748,0.05482325737265416,63.687019660411075,0.8436285936285937,9.711974110032363,47.64320388349515,0.04267216828478965,61.31019417475728,0.23543123543123542,9.916666666666666,9.083333333333334,0.008516666666666667,62.65833333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 18:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.174048174048174,96.05672105672106,101.43919968919968,0.04089662004662004,66.20118492618492,9.498442367601246,47.209890965732086,0.0392033683800623,69.12864096573209,0.9584304584304584,9.591376228775692,51.72520107238606,0.04502609472743521,64.5645218945487,0.8438228438228438,9.725728155339805,38.92718446601942,0.03470784789644013,61.75598705501618,0.23543123543123542,10.0,8.583333333333334,0.008333333333333333,62.583333333333336,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 19:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.168026418026418,96.05672105672106,73.1486013986014,0.028474747474747472,67.05454545454545,9.493769470404985,31.671534267912772,0.025599941588785046,70.0582359813084,0.9586247086247086,9.592940125111706,39.35344057193923,0.033455183199285074,65.65739499553173,0.8436285936285937,9.714401294498382,30.478964401294498,0.02676771844660194,62.40323624595469,0.23543123543123542,10.0,7.166666666666667,0.006483333333333333,62.85833333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 20:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.2012432012432,96.12470862470863,56.27700077700078,0.021576146076146076,67.24846542346542,9.507398753894082,23.088006230529594,0.018474902647975078,70.33479361370716,0.9594017094017094,9.612377122430741,31.45017873100983,0.026542247542448615,65.96485701519214,0.8442113442113443,9.725728155339805,24.514563106796118,0.02130695792880259,62.67807443365696,0.23543123543123542,10.0,5.25,0.004841666666666667,62.76666666666667,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 21:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.032439782439784,96.22183372183372,41.34324009324009,0.015916355866355866,67.26750194250194,9.429906542056075,16.144665109034268,0.012988726635514019,70.396242211838,0.9601787101787101,9.529267202859696,23.819481680071494,0.02006369526362824,66.12097855227881,0.8453768453768454,9.646440129449838,18.797734627831716,0.01630477346278317,62.68584142394822,0.23543123543123542,9.916666666666666,5.5,0.005016666666666667,62.78333333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 22:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.21989121989122,96.25097125097125,29.149184149184148,0.01129450271950272,67.1826146076146,9.516355140186915,10.99221183800623,0.008898714953271028,70.37616822429906,0.9603729603729604,9.624664879356569,17.186773905272563,0.014511349419124218,66.13552278820374,0.8457653457653458,9.72168284789644,13.464401294498382,0.011602669902912621,62.71860841423948,0.23543123543123542,10.0,2.8333333333333335,0.002558333333333333,62.791666666666664,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-01 23:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.267676767676768,96.25097125097125,18.12742812742813,0.007100699300699301,67.08255633255634,9.541471962616823,6.356308411214953,0.005267036604361371,70.41259735202492,0.9603729603729604,9.642314566577301,11.030160857908847,0.009379088471849867,66.20605451295799,0.8457653457653458,9.75242718446602,9.127022653721683,0.007876213592233009,62.73996763754046,0.23543123543123542,10.0,1.8333333333333333,0.0016916666666666668,62.73333333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-02 00:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.101787101787103,95.02952602952602,10.60916860916861,0.004342657342657343,66.85957653457653,9.461643302180685,3.4437305295950154,0.0030834890965732087,70.370015576324,0.947940947940948,9.569034852546917,6.668900804289544,0.005846805183199286,66.20991957104557,0.8383838383838383,9.659385113268609,5.718446601941747,0.005156796116504854,62.699352750809055,0.22804972804972806,9.916666666666666,0.9166666666666666,0.0008250000000000001,62.85833333333333,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-02 01:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.25135975135975,95.02952602952602,7.653069153069153,0.003230497280497281,66.84145299145298,9.53679906542056,2.4908489096573208,0.0023325545171339565,70.360007788162,0.947940947940948,9.642984807864165,4.879133154602323,0.004370956210902591,66.2076854334227,0.8383838383838383,9.701456310679612,3.8470873786407767,0.0035434466019417473,62.70380258899676,0.22766122766122765,10.0,0.9166666666666666,0.0008,62.80833333333334,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-02 02:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.16763791763792,94.87412587412588,6.425407925407925,0.002776592851592852,66.76169386169386,9.501752336448599,2.0401090342679127,0.001976518691588785,70.36477803738318,0.9463869463869464,9.612377122430741,4.119973190348525,0.003754624664879357,66.19676050044683,0.8368298368298368,9.609223300970873,3.3592233009708736,0.003157928802588997,62.69813915857605,0.2261072261072261,10.0,0.5833333333333334,0.0004916666666666666,62.79999999999999,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
2025-01-02 03:00:00,501131676.8997669,5.0,71.23076923076923,0.9625407925407925,20.226495726495727,95.10722610722611,9.156371406371406,0.0038637723387723384,66.84524087024087,9.519859813084112,3.1263629283489096,0.0028177764797507787,70.37139797507788,0.9487179487179487,9.626228775692583,5.751787310098302,0.005069369973190348,66.2220509383378,0.8391608391608392,9.728964401294498,4.305016181229774,0.003914967637540453,62.70631067961165,0.22843822843822845,10.0,1.1666666666666667,0.0011,62.708333333333336,0.002331002331002331,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
